Entity	QRank	museum	museumLabel	Rank_lat
Q1708465	1157	http://www.wikidata.org/entity/Q1708465	Chianti Sculpture Park	43.392759
Q3868430	1155	http://www.wikidata.org/entity/Q3868430	National Museum, Locri	38.21019
Q2217376	1152	http://www.wikidata.org/entity/Q2217376	Frugone Collection	44.38138
Q3867712	1152	http://www.wikidata.org/entity/Q3867712	National Archaeological Museum of Egnatia	40.887177
Q3713392	1150	http://www.wikidata.org/entity/Q3713392	Domus Mazziniana	43.711611111111
Q2005274	1149	http://www.wikidata.org/entity/Q2005274	Su Mulinu	39.634376
Q3674197	1149	http://www.wikidata.org/entity/Q3674197	Santa Restituta	39.218916666667
Q3891118	1146	http://www.wikidata.org/entity/Q3891118	Polo museale casa Zapata	39.702667
Q55169192	1144	http://www.wikidata.org/entity/Q55169192	Castello di Montalcino	43.056147
Q3966087	1142	http://www.wikidata.org/entity/Q3966087	Spazio Oberdan	45.47537
Q4012810	1140	http://www.wikidata.org/entity/Q4012810	Roman villa of Russi	44.38198
Q15545668	1137	http://www.wikidata.org/entity/Q15545668	Museo Archeologico di Monasterace	38.4502
Q3670141	1132	http://www.wikidata.org/entity/Q3670141	San Francesco	38.273182
Q3868111	1132	http://www.wikidata.org/entity/Q3868111	Museo della statuaria preistorica in Sardegna	39.8544798
Q3867749	1130	http://www.wikidata.org/entity/Q3867749	Capitolar Museum of Atri	42.580501
Q17639804	1127	http://www.wikidata.org/entity/Q17639804	WOW Spazio Fumetto	45.463277777778
Q3209505	1126	http://www.wikidata.org/entity/Q3209505	South Tyrolean Folklore Museum	46.803164
Q55678372	1118	http://www.wikidata.org/entity/Q55678372	Q55678372	45.67765
Q21552224	1115	http://www.wikidata.org/entity/Q21552224	Museo di Palazzo Te	45.146954
Q54856549	1111	http://www.wikidata.org/entity/Q54856549	Tesori di Santa Maria Maggiore	45.703055555556
Q3674136	1110	http://www.wikidata.org/entity/Q3674136	Santa Maria in Portico a Fontegiusta	43.3257
Q3868306	1110	http://www.wikidata.org/entity/Q3868306	Christian Diocesan Museum and Treasure of the Cathedral of Cividale del Friuli	46.09276
Q18416869	1110	http://www.wikidata.org/entity/Q18416869	Casa Museo Lodovico Pogliaghi	45.858968
Q30888469	1108	http://www.wikidata.org/entity/Q30888469	Zecca di Lucca	43.842919
Q18809784	1105	http://www.wikidata.org/entity/Q18809784	Musei Civici di Monza	45.582748
Q22691332	1105	http://www.wikidata.org/entity/Q22691332	Mine Villanders	46.654196
Q1587024	1103	http://www.wikidata.org/entity/Q1587024	Pistoia Mountains Astronomical Observatory	44.06417
Q3670979	1102	http://www.wikidata.org/entity/Q3670979	San Mamiliano	42.65727
Q3868419	1099	http://www.wikidata.org/entity/Q3868419	Museo nazionale del Ducato di Spoleto	42.73388889
Q3661036	1097	http://www.wikidata.org/entity/Q3661036	Historic House Museum of Galileo Chini	43.892236
Q55360537	1096	http://www.wikidata.org/entity/Q55360537	Luigi Cattaneo Anatomical Wax Museum	44.49855
Q3329479	1095	http://www.wikidata.org/entity/Q3329479	National Archaeological Museum of Tuscania	42.421547
Q3928496	1095	http://www.wikidata.org/entity/Q3928496	Raccolte extraeuropee del Castello Sforzesco	45.47
Q3868152	1091	http://www.wikidata.org/entity/Q3868152	Museo delle palafitte di Fiavé	46.002030555556
Q28001113	1090	http://www.wikidata.org/entity/Q28001113	Castello di Bauso	38.232335
Q3879860	1089	http://www.wikidata.org/entity/Q3879860	New Provincial Museum of Sannio	41.56152
Q3867857	1088	http://www.wikidata.org/entity/Q3867857	Museum of art of the province of Nuoro	40.321537
Q46849937	1087	http://www.wikidata.org/entity/Q46849937	Capo Graziano	38.556956
Q3905114	1086	http://www.wikidata.org/entity/Q3905114	Pinacoteca Comunale di Cesena	44.13746
Q16337715	1086	http://www.wikidata.org/entity/Q16337715	MUMAC	45.3360836
Q17636851	1085	http://www.wikidata.org/entity/Q17636851	Museo Leone	45.326576
Q3868351	1083	http://www.wikidata.org/entity/Q3868351	Jewish Museum of Bologna	44.495697
Q55374929	1083	http://www.wikidata.org/entity/Q55374929	Paper Museum in Pescia	43.929672352101
Q55378773	1081	http://www.wikidata.org/entity/Q55378773	San Martino	38.037082
Q70357801	1081	http://www.wikidata.org/entity/Q70357801	Museo Ettore Fico	45.091959
Q1664717	1079	http://www.wikidata.org/entity/Q1664717	Necropolis of Mesu 'e Montes	40.63111111
Q3718665	1079	http://www.wikidata.org/entity/Q3718665	Ecomuseo delle ferriere e fonderie di Calabria	38.481756306736
Q3867574	1076	http://www.wikidata.org/entity/Q3867574	Museo Bellini	43.7697
Q3330318	1075	http://www.wikidata.org/entity/Q3330318	Museo diocesano di Santo Stefano al Ponte	43.7687
Q56323350	1075	http://www.wikidata.org/entity/Q56323350	Villa Beatrice d'Este	45.277151
Q3661350	1074	http://www.wikidata.org/entity/Q3661350	Q3661350	41.9785
Q3674012	1072	http://www.wikidata.org/entity/Q3674012	Santa Maria delle Nevi, Siena	43.3215
Q3890100	1072	http://www.wikidata.org/entity/Q3890100	Palazzo Fienga	40.75013611
Q3874152	1071	http://www.wikidata.org/entity/Q3874152	Necropolis of Montalè	40.74825556
Q16580561	1071	http://www.wikidata.org/entity/Q16580561	Civic Museum of Pistoia	43.933885
Q3705096	1069	http://www.wikidata.org/entity/Q3705096	Delizia di Benvignante	44.683338
Q3867597	1068	http://www.wikidata.org/entity/Q3867597	Museo Enrico Caruso	43.766237
Q28001166	1065	http://www.wikidata.org/entity/Q28001166	Ancient Roman Theatre of Teano	41.24827
Q3328388	1064	http://www.wikidata.org/entity/Q3328388	Eroli Museum	42.518955
Q3867641	1062	http://www.wikidata.org/entity/Q3867641	Pinacoteca Mus'a al Canopoleno	40.7272721
Q3330498	1060	http://www.wikidata.org/entity/Q3330498	Cathedral Treasure Museum	45.73815
Q16580608	1059	http://www.wikidata.org/entity/Q16580608	Museo delle Industrie e del Lavoro del Saronnese	45.62856
Q3867928	1056	http://www.wikidata.org/entity/Q3867928	Museo del Risorgimento e della Resistenza	45.53011
Q3868135	1056	http://www.wikidata.org/entity/Q3868135	Villa Barbaro	43.76508889
Q22263715	1056	http://www.wikidata.org/entity/Q22263715	Birth house of Arturo Toscanini	44.804184
Q55359472	1053	http://www.wikidata.org/entity/Q55359472	Museo archeologico nazionale di Verona	45.441967
Q3868118	1052	http://www.wikidata.org/entity/Q3868118	Sardinian Ethnographic Museum	40.3169
Q16587100	1052	http://www.wikidata.org/entity/Q16587100	Parco Enzo Pazzagli	43.76757
Q25247873	1051	http://www.wikidata.org/entity/Q25247873	Castello Malatestiano, Longiano	44.072533
Q55375452	1049	http://www.wikidata.org/entity/Q55375452	Museo delle Maschere Mediterranee	40.211594
Q3035640	1048	http://www.wikidata.org/entity/Q3035640	Domus dei Coiedii	43.62508
Q3867599	1047	http://www.wikidata.org/entity/Q3867599	Museo Guatelli	44.70375
Q3868385	1043	http://www.wikidata.org/entity/Q3868385	Museo internazionale del cinema e dello spettacolo	41.87716
Q16337991	1043	http://www.wikidata.org/entity/Q16337991	Albani Diocesan Museum of Urbino	43.72506
Q1940144	1035	http://www.wikidata.org/entity/Q1940144	Postal and Telegraphic Museum of Central Europe	45.654408
Q16336148	1031	http://www.wikidata.org/entity/Q16336148	Casa Carbone	44.309772
Q3905096	1028	http://www.wikidata.org/entity/Q3905096	St Andreas Picture Gallery	43.71789
Q3905101	1026	http://www.wikidata.org/entity/Q3905101	Pinacoteca civica of Varallo	45.81656
Q69524103	1026	http://www.wikidata.org/entity/Q69524103	Archaeological park of Poggibonsi	43.461192
Q3868470	1025	http://www.wikidata.org/entity/Q3868470	Same Deutz-Fahr Museum	45.52513
Q3661256	1023	http://www.wikidata.org/entity/Q3661256	Casa della cultura Leonida Repaci	38.35513
Q3868308	1023	http://www.wikidata.org/entity/Q3868308	Diocesan museum of sacred art (Arezzo)	43.466926
Q107353352	1022	http://www.wikidata.org/entity/Q107353352	Museo dell'intrattenimento elettronico	42.019071
Q3868072	1020	http://www.wikidata.org/entity/Q3868072	Museo di Montelupo	43.734891
Q3868349	1020	http://www.wikidata.org/entity/Q3868349	Jewish Museum Carlo e Vera Wagner	45.6491
Q55375910	1018	http://www.wikidata.org/entity/Q55375910	Casa del Podestà	45.461323
Q3678765	1017	http://www.wikidata.org/entity/Q3678765	Applied Arts Collection of Milan	45.46962
Q16336128	1015	http://www.wikidata.org/entity/Q16336128	Museo dello sbarco e Salerno Capitale	40.64695
Q3662671	1014	http://www.wikidata.org/entity/Q3662671	Castello di Malgrà	45.329888
Q3867774	1014	http://www.wikidata.org/entity/Q3867774	Museo civico Duilio Cambellotti	41.464863
Q3685214	1010	http://www.wikidata.org/entity/Q3685214	Complesso di santa Caterina	45.667027777778
Q3995584	1010	http://www.wikidata.org/entity/Q3995584	Cape Nao Tower	39.02864
Q3330732	1006	http://www.wikidata.org/entity/Q3330732	National Museum of Valcamonica	45.942932
Q16580527	1005	http://www.wikidata.org/entity/Q16580527	Casa Alcide de Gasperi museum	46.067703
Q16580575	1002	http://www.wikidata.org/entity/Q16580575	Papyrus Museum (Syracuse)	37.060498
Q2579358	1000	http://www.wikidata.org/entity/Q2579358	Museo diocesano d'arte sacra Sant'Apollonia	45.434638
Q28669468	999	http://www.wikidata.org/entity/Q28669468	Museo del Risorgimento e dell'età contemporanea	45.407778
Q3492927	998	http://www.wikidata.org/entity/Q3492927	Spedale di Santa Fina	43.470133
Q3748716	997	http://www.wikidata.org/entity/Q3748716	Fortezza del Cerruglio	43.852036
Q3328406	991	http://www.wikidata.org/entity/Q3328406	Museo civico del marmo di Carrara	44.058151
Q22161863	990	http://www.wikidata.org/entity/Q22161863	Museo di Storia della Medicina (Rome)	41.90512
Q27919309	989	http://www.wikidata.org/entity/Q27919309	Museum of Astronomical Observatory of Rome	41.922608333333
Q4672249	987	http://www.wikidata.org/entity/Q4672249	Accademia Nazionale di Santa Cecilia Musical Instruments Museum	41.92893056
Q16336836	986	http://www.wikidata.org/entity/Q16336836	Museo diocesano di Monreale	38.082764
Q3867664	985	http://www.wikidata.org/entity/Q3867664	Museo archeologico Giovio	45.8087019
Q3868003	985	http://www.wikidata.org/entity/Q3868003	Q3868003	40.85093
Q3329093	983	http://www.wikidata.org/entity/Q3329093	Bertone Museum	45.115
Q3621975	983	http://www.wikidata.org/entity/Q3621975	Archaeological Area of Poggio del Molino	43.014638888889
Q3868382	982	http://www.wikidata.org/entity/Q3868382	Museo Geopaleontologico	44.07271667
Q3329978	976	http://www.wikidata.org/entity/Q3329978	Museo della via Ostiense	41.876719
Q55674286	976	http://www.wikidata.org/entity/Q55674286	Castello della Smilea	43.930835
Q3867938	975	http://www.wikidata.org/entity/Q3867938	Serbariu coal mine museum	39.1605
Q3868236	975	http://www.wikidata.org/entity/Q3868236	Museum of Biomedical Sciences, Chieti	42.346242
Q20008341	974	http://www.wikidata.org/entity/Q20008341	Q20008341	45.1069824
Q3867703	973	http://www.wikidata.org/entity/Q3867703	National Archaeological Museum of Melfi	40.99834
Q3868468	969	http://www.wikidata.org/entity/Q3868468	Museo storico Giuseppe Garibaldi	45.8084272
Q3868479	968	http://www.wikidata.org/entity/Q3868479	Museo storico di Bergamo	45.704945
Q3905086	968	http://www.wikidata.org/entity/Q3905086	Pinacoteca Comunale (Faenza)	44.285988
Q2382870	963	http://www.wikidata.org/entity/Q2382870	Nuragic complex of S'Arcu 'e Is Forros	39.898724
Q21552075	963	http://www.wikidata.org/entity/Q21552075	Giuseppe Fiorelli Civic Museum	41.50759
Q3867734	961	http://www.wikidata.org/entity/Q3867734	Gela Regional Archaeological Museum	37.062584
Q89400114	959	http://www.wikidata.org/entity/Q89400114	Museo Fratelli Cozzi	45.589963888889
Q3867577	957	http://www.wikidata.org/entity/Q3867577	Museo Biscari	37.50226
Q63331707	957	http://www.wikidata.org/entity/Q63331707	Museum of icons	45.435418
Q3968798	949	http://www.wikidata.org/entity/Q3968798	Q3968798	39.818436
Q3890311	948	http://www.wikidata.org/entity/Q3890311	Palazzo La Marmora	45.56442
Q54855155	948	http://www.wikidata.org/entity/Q54855155	Pinacoteca civica Bruno Molajoli	43.3355711
Q24941453	947	http://www.wikidata.org/entity/Q24941453	Istituto centrale per la grafica	41.90154
Q3895398	946	http://www.wikidata.org/entity/Q3895398	Parco Gallorose	43.290505
Q16621638	946	http://www.wikidata.org/entity/Q16621638	Villa Romana Delle Grotte	42.800583333333
Q3867819	944	http://www.wikidata.org/entity/Q3867819	Civic Museum of Teramo	42.66181389
Q3868120	944	http://www.wikidata.org/entity/Q3868120	Museum of the Alps	45.608093
Q3886285	941	http://www.wikidata.org/entity/Q3886285	Orto Botanico Forestale dell'Abetone	44.144688
Q55674540	941	http://www.wikidata.org/entity/Q55674540	Underground Pistoia	43.930668
Q3867675	940	http://www.wikidata.org/entity/Q3867675	Museo archeologico dell'agro nocerino	40.74691389
Q3891033	938	http://www.wikidata.org/entity/Q3891033	Palazzo Valenti Gonzaga	45.1535885
Q70342020	938	http://www.wikidata.org/entity/Q70342020	Camera - Centro Italiano per la Fotografia	45.064208
Q3868243	937	http://www.wikidata.org/entity/Q3868243	Museo di Storia Naturale del Mediterraneo	43.535972
Q3868014	934	http://www.wikidata.org/entity/Q3868014	Museum of Confectionery Art and Technology	42.038636
Q21187652	934	http://www.wikidata.org/entity/Q21187652	San Lussorio	39.98975754
Q55193915	934	http://www.wikidata.org/entity/Q55193915	Museo Michetti	42.418078
Q16540105	933	http://www.wikidata.org/entity/Q16540105	San Francesco	45.7183
Q23926876	931	http://www.wikidata.org/entity/Q23926876	Concordiese national archeological museum	45.775353
Q3664714	930	http://www.wikidata.org/entity/Q3664714	"Centro internazionale di studi di architettura ""Andrea Palladio"" di Vicenza"	45.548611111111
Q55372784	929	http://www.wikidata.org/entity/Q55372784	Museo dello spazzacamino	46.134722222222
Q3213172	926	http://www.wikidata.org/entity/Q3213172	La Torbiera	45.67497
Q20009744	926	http://www.wikidata.org/entity/Q20009744	Mario Rimoldi Modern Art Museum	46.537045
Q3867586	925	http://www.wikidata.org/entity/Q3867586	Museo Carandente	42.734974
Q106288090	925	http://www.wikidata.org/entity/Q106288090	Casa-Museo Giacomo Matteotti	45.032705555556
Q3329478	924	http://www.wikidata.org/entity/Q3329478	Museo Archeologico Nazionale	42.410587
Q3868154	924	http://www.wikidata.org/entity/Q3868154	Museo delle solfare di Trabia Tallarita	37.299311111111
Q1123197	921	http://www.wikidata.org/entity/Q1123197	Q1123197	41.58333333
Q3639675	921	http://www.wikidata.org/entity/Q3639675	Library and theater museum of the Burcardo	41.833106975686
Q14592607	919	http://www.wikidata.org/entity/Q14592607	Museum Ladin	46.680827777778
Q17624932	918	http://www.wikidata.org/entity/Q17624932	San Marco	45.326814
Q3868257	917	http://www.wikidata.org/entity/Q3868257	Museo Diocesano	42.853245
Q3329417	914	http://www.wikidata.org/entity/Q3329417	Museo archeologico Isidoro Falchi	42.85954444
Q3895374	914	http://www.wikidata.org/entity/Q3895374	PAV - Parco d'Arte Vivente	45.042828
Q2068501	913	http://www.wikidata.org/entity/Q2068501	Albino Luciani Museum	46.36076
Q3867990	913	http://www.wikidata.org/entity/Q3867990	Grazia Deledda's Museum	40.32376
Q3867804	912	http://www.wikidata.org/entity/Q3867804	Civic Museum of Fossils of Besano	45.889748
Q4011774	911	http://www.wikidata.org/entity/Q4011774	Villa Argentina (Viareggio)	43.878693
Q86236485	911	http://www.wikidata.org/entity/Q86236485	Museo Collezione Gianfranco Luzzetti	42.761527777778
Q3961352	910	http://www.wikidata.org/entity/Q3961352	Synagogue Museum Saint Anne	41.2802749
Q16526592	908	http://www.wikidata.org/entity/Q16526592	Roman Amphitheatre of Ivrea	45.4678
Q3621632	907	http://www.wikidata.org/entity/Q3621632	Audiovisual Archive of the Democratic and Labour Movement	41.86694444
Q3981937	906	http://www.wikidata.org/entity/Q3981937	Teatro Civico	40.72805556
Q3891122	903	http://www.wikidata.org/entity/Q3891122	Q3891122	38.124073
Q55165080	899	http://www.wikidata.org/entity/Q55165080	Roman villa of Giannutri	42.257184374335
Q55182577	899	http://www.wikidata.org/entity/Q55182577	Reggio Emilia City Museums	44.69788
Q24935797	898	http://www.wikidata.org/entity/Q24935797	Antica Spezieria di San Giovanni	44.803336111111
Q11859845	897	http://www.wikidata.org/entity/Q11859845	Fortezza del Girifalco	43.27688
Q3868437	896	http://www.wikidata.org/entity/Q3868437	Museo paleontologico di Montevarchi	43.524235
Q3867769	894	http://www.wikidata.org/entity/Q3867769	Museo civico di Rovereto	45.89
Q3905131	894	http://www.wikidata.org/entity/Q3905131	National Pinacotheca of Cagliari	39.2228639
Q27085	893	http://www.wikidata.org/entity/Q27085	MdAO - Art Museum	40.920128
Q3867728	891	http://www.wikidata.org/entity/Q3867728	Museo provinciale Sigismondo Castromediano	40.347126
Q55377143	890	http://www.wikidata.org/entity/Q55377143	Museo A come Ambiente	45.089977
Q3867652	888	http://www.wikidata.org/entity/Q3867652	Paparella Treccia Devlet Museum	42.472541
Q20770633	888	http://www.wikidata.org/entity/Q20770633	Museo del Banditismo	40.929564
Q3867658	886	http://www.wikidata.org/entity/Q3867658	Museo all'aperto Maria Lai	39.81127
Q3867898	886	http://www.wikidata.org/entity/Q3867898	Museo dei campionissimi	44.761795
Q3868001	885	http://www.wikidata.org/entity/Q3868001	Q3868001	40.85082
Q3678767	884	http://www.wikidata.org/entity/Q3678767	Civic Museums and Gallery of History and Art	46.06436667
Q16336141	884	http://www.wikidata.org/entity/Q16336141	Casa Menotti	42.7348
Q55164614	884	http://www.wikidata.org/entity/Q55164614	Roman Theatre of Gubbio	43.353443
Q3868418	881	http://www.wikidata.org/entity/Q3868418	Museum of Computing Instruments	43.71908
Q27237662	876	http://www.wikidata.org/entity/Q27237662	Museo civico e diocesano di arte sacra di San Galgano	43.1552893
Q55374918	876	http://www.wikidata.org/entity/Q55374918	Gipsoteca Libero Andreotti	43.904953
Q2085142	875	http://www.wikidata.org/entity/Q2085142	Pharmacy Museum Brixen	46.716739
