Entity	QRank	city	cityLabel	maxPopulation
Q1000333	70611	http://www.wikidata.org/entity/Q1000333	Huancavelica	49570.0
Q15901	70580	http://www.wikidata.org/entity/Q15901	Postojna	9605.0
Q640355	70429	http://www.wikidata.org/entity/Q640355	Kartuzy	14204.0
Q244139	70426	http://www.wikidata.org/entity/Q244139	Pinar del Río	188614.0
Q271404	70380	http://www.wikidata.org/entity/Q271404	Kolwezi	418000.0
Q351427	70184	http://www.wikidata.org/entity/Q351427	Adama	324000.0
Q917434	69649	http://www.wikidata.org/entity/Q917434	Jauja	27560.0
Q1922275	69643	http://www.wikidata.org/entity/Q1922275	Mandsaur	141667.0
Q2341875	69596	http://www.wikidata.org/entity/Q2341875	Rupnagar	61314.0
Q14217100	69501	http://www.wikidata.org/entity/Q14217100	Griffith	20799.0
Q387502	69361	http://www.wikidata.org/entity/Q387502	Świecie	24796.0
Q3322237	69306	http://www.wikidata.org/entity/Q3322237	Venlo	37663.0
Q985687	69243	http://www.wikidata.org/entity/Q985687	Konstancin-Jeziorna	17157.0
Q1020261	69243	http://www.wikidata.org/entity/Q1020261	Higüey	251243.0
Q244652	69238	http://www.wikidata.org/entity/Q244652	Phrae	437350.0
Q1001440	69228	http://www.wikidata.org/entity/Q1001440	Pétion-Ville	376834.0
Q6364	69223	http://www.wikidata.org/entity/Q6364	Uchkuduk	24200.0
Q1889146	69221	http://www.wikidata.org/entity/Q1889146	Venado Tuerto	83.263
Q1707857	69002	http://www.wikidata.org/entity/Q1707857	Gondia	132821.0
Q491603	68953	http://www.wikidata.org/entity/Q491603	Kitee	9727.0
Q849292	68868	http://www.wikidata.org/entity/Q849292	Pedro Juan Caballero	115583.0
Q155277	68862	http://www.wikidata.org/entity/Q155277	Tlaquepaque	664193.0
Q985642	68677	http://www.wikidata.org/entity/Q985642	Góra Kalwaria	11887.0
Q45197	68621	http://www.wikidata.org/entity/Q45197	Świętochłowice	46494.0
Q429864	68473	http://www.wikidata.org/entity/Q429864	Riihimäki	29269.0
Q639241	68374	http://www.wikidata.org/entity/Q639241	Międzyrzecz	17400.0
Q99648	68342	http://www.wikidata.org/entity/Q99648	Ibb	350864.0
Q322986	68237	http://www.wikidata.org/entity/Q322986	Delfzijl	24716.0
Q1062370	68098	http://www.wikidata.org/entity/Q1062370	Myitkyina	243031.0
Q279009	68089	http://www.wikidata.org/entity/Q279009	David	82907.0
Q30687	67994	http://www.wikidata.org/entity/Q30687	Puntarenas	41528.0
Q23044	67967	http://www.wikidata.org/entity/Q23044	San Rafael	118009.0
Q868631	67947	http://www.wikidata.org/entity/Q868631	Sukkur	499900.0
Q630805	67936	http://www.wikidata.org/entity/Q630805	Panjakent	33000.0
Q323801	67857	http://www.wikidata.org/entity/Q323801	Nampula	743000.0
Q690062	67833	http://www.wikidata.org/entity/Q690062	Rønne	13737.0
Q489660	67668	http://www.wikidata.org/entity/Q489660	Andahuaylas	80000.0
Q62937	67540	http://www.wikidata.org/entity/Q62937	Pułtusk	19327.0
Q956602	67528	http://www.wikidata.org/entity/Q956602	Durg	268806.0
Q336661	67515	http://www.wikidata.org/entity/Q336661	Qena	201191.0
Q285672	67428	http://www.wikidata.org/entity/Q285672	Moyobamba	50073.0
Q606324	67411	http://www.wikidata.org/entity/Q606324	Hervey Bay	57722.0
Q3738335	67220	http://www.wikidata.org/entity/Q3738335	Hamar	27947.0
Q527748	67159	http://www.wikidata.org/entity/Q527748	Koror	8744.0
Q1906346	67159	http://www.wikidata.org/entity/Q1906346	Ustrzyki Dolne	8717.0
Q572380	67158	http://www.wikidata.org/entity/Q572380	Jizzakh	163200.0
Q1008853	67051	http://www.wikidata.org/entity/Q1008853	Rudny	128234.0
Q842806	66951	http://www.wikidata.org/entity/Q842806	Guelmim	118318.0
Q227156	66881	http://www.wikidata.org/entity/Q227156	Tsqaltubo	21280.0
Q1005356	66843	http://www.wikidata.org/entity/Q1005356	Rabka-Zdrój	12468.0
Q769631	66763	http://www.wikidata.org/entity/Q769631	Drohiczyn	1848.0
Q867603	66752	http://www.wikidata.org/entity/Q867603	El-Tor	12733.0
Q807311	66712	http://www.wikidata.org/entity/Q807311	Barbacena	125317.0
Q27359	66636	http://www.wikidata.org/entity/Q27359	Al Majma'ah	47743.0
Q659905	66560	http://www.wikidata.org/entity/Q659905	Mikołów	41266.0
Q712567	66525	http://www.wikidata.org/entity/Q712567	Artigas	40658.0
Q985627	66518	http://www.wikidata.org/entity/Q985627	Korhogo	286071.0
Q212686	66510	http://www.wikidata.org/entity/Q212686	Aigio	20249.0
Q302099	66498	http://www.wikidata.org/entity/Q302099	Requena	20387.0
Q921505	66494	http://www.wikidata.org/entity/Q921505	Gedera	26217.0
Q619937	66493	http://www.wikidata.org/entity/Q619937	Swift Current	15503.0
Q1252806	66359	http://www.wikidata.org/entity/Q1252806	Mandi Bahauddin	157352.0
Q1724990	66170	http://www.wikidata.org/entity/Q1724990	Oued Zem	95267.0
Q1002052	66057	http://www.wikidata.org/entity/Q1002052	Huacho	200585.0
Q990115	65947	http://www.wikidata.org/entity/Q990115	Khenifra	117510.0
Q748533	65900	http://www.wikidata.org/entity/Q748533	Iisalmi	21639.0
Q2542724	65877	http://www.wikidata.org/entity/Q2542724	Ben Guerir	88626.0
Q571215	65865	http://www.wikidata.org/entity/Q571215	Suakin	43337.0
Q1000346	65775	http://www.wikidata.org/entity/Q1000346	Moquegua	69882.0
Q557383	65749	http://www.wikidata.org/entity/Q557383	Deir al-Balah	49751.0
Q271733	65581	http://www.wikidata.org/entity/Q271733	Moshi	144739.0
Q852363	65513	http://www.wikidata.org/entity/Q852363	Wolsztyn	12504.0
Q328030	65475	http://www.wikidata.org/entity/Q328030	Kut	377600.0
Q175923	65392	http://www.wikidata.org/entity/Q175923	Jableh	75505.0
Q425646	65342	http://www.wikidata.org/entity/Q425646	Figuig	10872.0
Q750679	65306	http://www.wikidata.org/entity/Q750679	Samawah	215000.0
Q77056	65232	http://www.wikidata.org/entity/Q77056	Edam	18828.0
Q290504	65199	http://www.wikidata.org/entity/Q290504	Pisco	109965.0
Q27162	65166	http://www.wikidata.org/entity/Q27162	Gölcük	162584.0
Q503862	65070	http://www.wikidata.org/entity/Q503862	Naantali	19167.0
Q167744	65050	http://www.wikidata.org/entity/Q167744	Gryfice	15863.0
Q379338	65039	http://www.wikidata.org/entity/Q379338	Latacunga	77267.0
Q2548730	64977	http://www.wikidata.org/entity/Q2548730	Taounate	37616.0
Q842869	64953	http://www.wikidata.org/entity/Q842869	Barda	38500.0
Q192918	64895	http://www.wikidata.org/entity/Q192918	Sabratha	102038.0
Q985005	64597	http://www.wikidata.org/entity/Q985005	Pisz	18245.0
Q688654	64575	http://www.wikidata.org/entity/Q688654	Dubăsari	28500.0
Q605113	64515	http://www.wikidata.org/entity/Q605113	Gosford	4873.0
Q186142	64511	http://www.wikidata.org/entity/Q186142	Garðabær	18891.0
Q1012862	64416	http://www.wikidata.org/entity/Q1012862	Tatvan	92695.0
Q385070	64340	http://www.wikidata.org/entity/Q385070	Burriana	35750.0
Q1000844	64275	http://www.wikidata.org/entity/Q1000844	Xocavənd	5800.0
Q497445	64273	http://www.wikidata.org/entity/Q497445	Santa Maria	25779.0
Q37104	64205	http://www.wikidata.org/entity/Q37104	Alajuela	48326.0
Q168330	64188	http://www.wikidata.org/entity/Q168330	Sakhnin	31100.0
Q325550	64175	http://www.wikidata.org/entity/Q325550	Myślenice	18051.0
Q249941	64156	http://www.wikidata.org/entity/Q249941	Águilas	36862.0
Q242497	64046	http://www.wikidata.org/entity/Q242497	Tremblay-en-France	37271.0
Q251678	63996	http://www.wikidata.org/entity/Q251678	Aichach	21908.0
Q686813	63912	http://www.wikidata.org/entity/Q686813	Kassala	536009.0
Q858713	63840	http://www.wikidata.org/entity/Q858713	Ungheni	30804.0
Q602426	63838	http://www.wikidata.org/entity/Q602426	Ouazzane	59606.0
Q31350	63746	http://www.wikidata.org/entity/Q31350	Shibin Al Kawm	267945.0
Q327348	63716	http://www.wikidata.org/entity/Q327348	Mount Gambier	25591.0
Q755763	63631	http://www.wikidata.org/entity/Q755763	Jijiga	159300.0
Q695623	63589	http://www.wikidata.org/entity/Q695623	Barinas	873962.0
Q280709	63559	http://www.wikidata.org/entity/Q280709	Yavatmal	116551.0
Q865925	63547	http://www.wikidata.org/entity/Q865925	Hønefoss	16055.0
Q132043	63517	http://www.wikidata.org/entity/Q132043	Kulob	105500.0
Q270821	63514	http://www.wikidata.org/entity/Q270821	Baqubah	467900.0
Q648567	63487	http://www.wikidata.org/entity/Q648567	Bokhtar	126700.0
Q622592	63401	http://www.wikidata.org/entity/Q622592	Raahe	25165.0
Q1906334	63356	http://www.wikidata.org/entity/Q1906334	Supraśl	4427.0
Q310751	63172	http://www.wikidata.org/entity/Q310751	El-Quseir	24344.0
Q989297	63032	http://www.wikidata.org/entity/Q989297	Rahim Yar Khan	420419.0
Q712644	63028	http://www.wikidata.org/entity/Q712644	Baramulla	167986.0
Q506745	63000	http://www.wikidata.org/entity/Q506745	Rijswijk	55220.0
Q744704	62990	http://www.wikidata.org/entity/Q744704	Kemijärvi	7534.0
Q227509	62979	http://www.wikidata.org/entity/Q227509	Az Zubayr	370000.0
Q677300	62961	http://www.wikidata.org/entity/Q677300	San Pedro Town	11767.0
Q35001	62847	http://www.wikidata.org/entity/Q35001	Lismore	27916.0
Q1017331	62809	http://www.wikidata.org/entity/Q1017331	Westport	6198.0
Q311946	62735	http://www.wikidata.org/entity/Q311946	Naryn	34822.0
Q185346	62714	http://www.wikidata.org/entity/Q185346	Ceyhan	160474.0
Q500189	62700	http://www.wikidata.org/entity/Q500189	M'banza-Kongo	148000.0
Q495387	62687	http://www.wikidata.org/entity/Q495387	Masan	429612.0
Q152902	62658	http://www.wikidata.org/entity/Q152902	Tanga	224891.0
Q152602	62560	http://www.wikidata.org/entity/Q152602	Kiryat Ata	55464.0
Q6634626	62551	http://www.wikidata.org/entity/Q6634626	Pali	229956.0
Q158079	62548	http://www.wikidata.org/entity/Q158079	Kičevo	27067.0
Q1785340	62401	http://www.wikidata.org/entity/Q1785340	Lázaro Cárdenas	79200.0
Q1009253	62336	http://www.wikidata.org/entity/Q1009253	Ipswich	232930.0
Q31616	62071	http://www.wikidata.org/entity/Q31616	Ma'an	30046.0
Q122044	62024	http://www.wikidata.org/entity/Q122044	Lubango	903564.0
Q460971	61972	http://www.wikidata.org/entity/Q460971	Biecz	4445.0
Q938835	61928	http://www.wikidata.org/entity/Q938835	Guadalupe	691931.0
Q755765	61820	http://www.wikidata.org/entity/Q755765	Hawaasa	300100.0
Q678425	61797	http://www.wikidata.org/entity/Q678425	Głuchołazy	13143.0
Q749187	61691	http://www.wikidata.org/entity/Q749187	Girga	102597.0
Q1740527	61688	http://www.wikidata.org/entity/Q1740527	Khambhat	98700.0
Q694939	61502	http://www.wikidata.org/entity/Q694939	Al Diwaniyah	391600.0
Q394080	61469	http://www.wikidata.org/entity/Q394080	Beni Suef	193048.0
Q157915	61459	http://www.wikidata.org/entity/Q157915	Garoua	1750000.0
Q217443	61369	http://www.wikidata.org/entity/Q217443	Chiatura	12803.0
Q1046653	61345	http://www.wikidata.org/entity/Q1046653	Khemisset	131542.0
Q467501	61254	http://www.wikidata.org/entity/Q467501	Khorugh	31100.0
Q1657230	61173	http://www.wikidata.org/entity/Q1657230	Frías	267.0
Q3307925	61134	http://www.wikidata.org/entity/Q3307925	Mianwali	95007.0
Q1649570	61080	http://www.wikidata.org/entity/Q1649570	Khenchela	108580.0
Q2341892	61080	http://www.wikidata.org/entity/Q2341892	Narnaul	252786.0
Q527268	61042	http://www.wikidata.org/entity/Q527268	Caguas	127244.0
Q186441	61031	http://www.wikidata.org/entity/Q186441	Gryfino	20297.0
Q2525523	61014	http://www.wikidata.org/entity/Q2525523	Villa María	88600.0
Q60425	60921	http://www.wikidata.org/entity/Q60425	Meppel	34386.0
Q2568887	60890	http://www.wikidata.org/entity/Q2568887	Arraba	27000.0
Q1982137	60884	http://www.wikidata.org/entity/Q1982137	Médéa	138355.0
Q836961	60852	http://www.wikidata.org/entity/Q836961	Drezdenko	9800.0
Q753752	60849	http://www.wikidata.org/entity/Q753752	Gemlik	111488.0
Q606485	60776	http://www.wikidata.org/entity/Q606485	Shëngjin	8091.0
Q391626	60685	http://www.wikidata.org/entity/Q391626	Šilutė	16200.0
Q1887662	60666	http://www.wikidata.org/entity/Q1887662	Siglufjörður	1182.0
Q50991	60658	http://www.wikidata.org/entity/Q50991	Swarzędz	29295.0
Q152501	60628	http://www.wikidata.org/entity/Q152501	Kiryat Ono	41900.0
Q211805	60626	http://www.wikidata.org/entity/Q211805	Bartın	161830.0
Q1015690	60621	http://www.wikidata.org/entity/Q1015690	Hastings	49000.0
Q816699	60578	http://www.wikidata.org/entity/Q816699	Culemborg	29121.0
Q501715	60530	http://www.wikidata.org/entity/Q501715	Port-Gentil	136462.0
Q263684	60526	http://www.wikidata.org/entity/Q263684	Czechowice-Dziedzice	35261.0
Q261243	60523	http://www.wikidata.org/entity/Q261243	Dmanisi	3012.0
Q607167	60507	http://www.wikidata.org/entity/Q607167	Iguala	118468.0
Q1348913	60438	http://www.wikidata.org/entity/Q1348913	Miramichi	18129.0
Q837062	60422	http://www.wikidata.org/entity/Q837062	Olite/Erriberri	4019.0
Q387260	60411	http://www.wikidata.org/entity/Q387260	Śrem	28835.0
Q263877	60403	http://www.wikidata.org/entity/Q263877	Huskvarna	22000.0
Q497154	60321	http://www.wikidata.org/entity/Q497154	Jastarnia	2665.0
Q158488	60307	http://www.wikidata.org/entity/Q158488	Piekary Śląskie	53017.0
Q950436	60198	http://www.wikidata.org/entity/Q950436	Olecko	16076.0
Q606288	60128	http://www.wikidata.org/entity/Q606288	Port Augusta	6562.0
Q876549	60102	http://www.wikidata.org/entity/Q876549	Kampot	39186.0
Q389860	60080	http://www.wikidata.org/entity/Q389860	Kalwaria Zebrzydowska	4418.0
Q1026567	60025	http://www.wikidata.org/entity/Q1026567	Steinbach	17806.0
Q216900	59904	http://www.wikidata.org/entity/Q216900	Kerava	35293.0
Q910997	59836	http://www.wikidata.org/entity/Q910997	Wyszków	26349.0
Q9974	59833	http://www.wikidata.org/entity/Q9974	Weesp	19334.0
Q1027111	59624	http://www.wikidata.org/entity/Q1027111	Kengtung	75865.0
Q215238	59599	http://www.wikidata.org/entity/Q215238	Abancay	72277.0
Q2329701	59577	http://www.wikidata.org/entity/Q2329701	Taourirt	321876.0
Q260547	59500	http://www.wikidata.org/entity/Q260547	Siddipet	66737.0
Q1020762	59389	http://www.wikidata.org/entity/Q1020762	Izamal	16195.0
Q1967802	59381	http://www.wikidata.org/entity/Q1967802	San Miguel	157532.0
Q52898	59261	http://www.wikidata.org/entity/Q52898	Rawicz	20305.0
Q1017594	59259	http://www.wikidata.org/entity/Q1017594	Merlo	244168.0
Q713377	59234	http://www.wikidata.org/entity/Q713377	Pingtung City	194123.0
Q211195	59231	http://www.wikidata.org/entity/Q211195	Plav	13805.0
Q271083	59153	http://www.wikidata.org/entity/Q271083	Åndalsnes	2416.0
Q54119	59007	http://www.wikidata.org/entity/Q54119	San Pedro	75616.0
Q28031	59002	http://www.wikidata.org/entity/Q28031	Svendborg	27210.0
Q385825	58995	http://www.wikidata.org/entity/Q385825	Parker	58512.0
Q82030	58840	http://www.wikidata.org/entity/Q82030	Villarrobledo	25189.0
Q1017691	58819	http://www.wikidata.org/entity/Q1017691	Cold Lake	15661.0
Q487681	58808	http://www.wikidata.org/entity/Q487681	Yakutat	662.0
Q938739	58801	http://www.wikidata.org/entity/Q938739	San Lorenzo	287977.0
Q270535	58788	http://www.wikidata.org/entity/Q270535	Tkvarcheli	5097.0
Q2359107	58739	http://www.wikidata.org/entity/Q2359107	Florencio Varela	146704.0
Q167594	58695	http://www.wikidata.org/entity/Q167594	Tira	26200.0
Q743218	58676	http://www.wikidata.org/entity/Q743218	Jonava	27134.0
Q51594	58602	http://www.wikidata.org/entity/Q51594	Puente Alto	573935.0
Q754724	58537	http://www.wikidata.org/entity/Q754724	Gheorgheni	15884.0
Q1094355	58512	http://www.wikidata.org/entity/Q1094355	Ciudad Guzmán	115000.0
Q1017735	58502	http://www.wikidata.org/entity/Q1017735	Owen Sound	21612.0
Q1938135	58502	http://www.wikidata.org/entity/Q1938135	Udhampur	35507.0
Q606169	58440	http://www.wikidata.org/entity/Q606169	Armidale	28967.0
Q746041	58418	http://www.wikidata.org/entity/Q746041	Petroșani	31044.0
Q457865	58416	http://www.wikidata.org/entity/Q457865	Sulechów	16063.0
Q686167	58398	http://www.wikidata.org/entity/Q686167	Trzebinia	19134.0
Q679238	58381	http://www.wikidata.org/entity/Q679238	Czaplinek	6876.0
Q270500	58332	http://www.wikidata.org/entity/Q270500	Al-Muharraq	75000.0
Q166717	58270	http://www.wikidata.org/entity/Q166717	Kruszwica	9288.0
Q683525	58237	http://www.wikidata.org/entity/Q683525	Varkaus	21155.0
Q397826	58203	http://www.wikidata.org/entity/Q397826	Aguadilla	55101.0
Q142778	58145	http://www.wikidata.org/entity/Q142778	Coria, Cáceres	12166.0
Q338059	58135	http://www.wikidata.org/entity/Q338059	Acarigua	195637.0
Q219671	58111	http://www.wikidata.org/entity/Q219671	Ndola	528330.0
Q583619	58084	http://www.wikidata.org/entity/Q583619	Owerri	908109.0
Q557643	58039	http://www.wikidata.org/entity/Q557643	Mission	38833.0
Q312209	57909	http://www.wikidata.org/entity/Q312209	Buea	131325.0
Q705867	57889	http://www.wikidata.org/entity/Q705867	Warrnambool	29661.0
Q936316	57738	http://www.wikidata.org/entity/Q936316	Tan-Tan	73209.0
Q738748	57724	http://www.wikidata.org/entity/Q738748	Sittwe	100748.0
Q385155	57713	http://www.wikidata.org/entity/Q385155	Penrith	17966.0
Q164197	57709	http://www.wikidata.org/entity/Q164197	Coslada	80171.0
Q986429	57694	http://www.wikidata.org/entity/Q986429	Olmaliq	141894.0
Q168337	57671	http://www.wikidata.org/entity/Q168337	Migdal HaEmek	25600.0
Q52840	57659	http://www.wikidata.org/entity/Q52840	Jarocin	26565.0
Q994271	57650	http://www.wikidata.org/entity/Q994271	Opoczno	19738.0
Q1635606	57616	http://www.wikidata.org/entity/Q1635606	Temara	313510.0
Q8856	57603	http://www.wikidata.org/entity/Q8856	Straelen	16365.0
Q487672	57562	http://www.wikidata.org/entity/Q487672	Daşoguz	227184.0
Q1688300	57510	http://www.wikidata.org/entity/Q1688300	Jashore	201796.0
Q757855	57455	http://www.wikidata.org/entity/Q757855	Beawar	151472.0
Q829842	57443	http://www.wikidata.org/entity/Q829842	Forssa	17185.0
Q324941	57429	http://www.wikidata.org/entity/Q324941	Żnin	13268.0
Q167582	57379	http://www.wikidata.org/entity/Q167582	Yokneam Illit	24158.0
Q685941	57356	http://www.wikidata.org/entity/Q685941	Mawlamyine	2.0
Q1786597	57344	http://www.wikidata.org/entity/Q1786597	Pilar	81120.0
Q972756	57343	http://www.wikidata.org/entity/Q972756	Sheikhupura	473129.0
Q523778	57327	http://www.wikidata.org/entity/Q523778	Sahiwal	247706.0
Q717774	57323	http://www.wikidata.org/entity/Q717774	Namysłów	16942.0
Q990427	57257	http://www.wikidata.org/entity/Q990427	Tal Afar	80000.0
Q834310	57157	http://www.wikidata.org/entity/Q834310	Guadalupe, Baja California	2664.0
Q4120190	57076	http://www.wikidata.org/entity/Q4120190	Obour City	1436.0
Q21178	57025	http://www.wikidata.org/entity/Q21178	Næstved	41857.0
Q318245	56906	http://www.wikidata.org/entity/Q318245	Choibalsan	38150.0
Q977255	56865	http://www.wikidata.org/entity/Q977255	Plungė	17385.0
Q1017314	56830	http://www.wikidata.org/entity/Q1017314	Cholpon-Ata	11520.0
Q786124	56770	http://www.wikidata.org/entity/Q786124	Fushë Kosova	12919.0
Q587085	56758	http://www.wikidata.org/entity/Q587085	Ilorin	847582.0
Q757133	56746	http://www.wikidata.org/entity/Q757133	Chachapoyas	32026.0
Q275592	56659	http://www.wikidata.org/entity/Q275592	Pińczów	10078.0
Q1393804	56629	http://www.wikidata.org/entity/Q1393804	Victoria Falls	33060.0
Q852515	56569	http://www.wikidata.org/entity/Q852515	Touggourt	143270.0
Q52903	56524	http://www.wikidata.org/entity/Q52903	Środa Wielkopolska	24225.0
Q51408	56468	http://www.wikidata.org/entity/Q51408	Kórnik	8246.0
Q1642884	56468	http://www.wikidata.org/entity/Q1642884	Muszyna	4600.0
Q721374	56437	http://www.wikidata.org/entity/Q721374	Hammerfest	8073.0
